timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;datetime_utc
1678356000;-3;21.46143;19.26686;Offshore;26.32095;0;2023-03-09 10:00:00+00:00
1678359600;-3;21.46143;19.26686;Offshore;26.32095;0;2023-03-09 11:00:00+00:00
1678363200;-3;14.77414;358.70906;Offshore;19.44158;0;2023-03-09 12:00:00+00:00
1678366800;-3;14.77414;358.70906;Offshore;19.44158;0;2023-03-09 13:00:00+00:00
1678370400;-3;14.77414;358.70906;Offshore;19.44158;0;2023-03-09 14:00:00+00:00
1678374000;-3;13.37921;331.88216;Offshore;14.89447;0;2023-03-09 15:00:00+00:00
1678377600;-3;13.37921;331.88216;Offshore;14.89447;0;2023-03-09 16:00:00+00:00
1678381200;-3;13.37921;331.88216;Offshore;14.89447;0;2023-03-09 17:00:00+00:00
1678384800;-3;19.6206;189.69258;Onshore;24.84879;0;2023-03-09 18:00:00+00:00
1678388400;-3;19.6206;189.69258;Onshore;24.84879;0;2023-03-09 19:00:00+00:00
1678392000;-3;19.6206;189.69258;Onshore;24.84879;0;2023-03-09 20:00:00+00:00
1678395600;-3;14.27708;183.71816;Onshore;21.6751;0;2023-03-09 21:00:00+00:00
1678399200;-3;14.27708;183.71816;Onshore;21.6751;0;2023-03-09 22:00:00+00:00
1678402800;-3;14.27708;183.71816;Onshore;21.6751;0;2023-03-09 23:00:00+00:00
1678406400;-3;8.0789;158.64401;Onshore;8.64123;2;2023-03-10 00:00:00+00:00
1678410000;-3;8.0789;158.64401;Onshore;8.64123;2;2023-03-10 01:00:00+00:00
1678413600;-3;8.0789;158.64401;Onshore;8.64123;2;2023-03-10 02:00:00+00:00
1678417200;-3;13.02532;210.2539;Cross-shore;13.71415;0;2023-03-10 03:00:00+00:00
1678420800;-3;13.02532;210.2539;Cross-shore;13.71415;0;2023-03-10 04:00:00+00:00
1678424400;-3;13.02532;210.2539;Cross-shore;13.71415;0;2023-03-10 05:00:00+00:00
1678428000;-3;15.04575;209.64189;Cross-shore;16.96298;0;2023-03-10 06:00:00+00:00
1678431600;-3;15.04575;209.64189;Cross-shore;16.96298;0;2023-03-10 07:00:00+00:00
1678435200;-3;15.04575;209.64189;Cross-shore;16.96298;0;2023-03-10 08:00:00+00:00
1678438800;-3;7.64577;191.97097;Onshore;8.64174;2;2023-03-10 09:00:00+00:00
1678442400;-3;7.64577;191.97097;Onshore;8.64174;2;2023-03-10 10:00:00+00:00
1678446000;-3;7.64577;191.97097;Onshore;8.64174;2;2023-03-10 11:00:00+00:00
1678449600;-3;18.8026;242.91124;Cross-shore;18.83171;2;2023-03-10 12:00:00+00:00
1678453200;-3;18.8026;242.91124;Cross-shore;18.83171;2;2023-03-10 13:00:00+00:00
1678456800;-3;18.8026;242.91124;Cross-shore;18.83171;2;2023-03-10 14:00:00+00:00
1678460400;-3;6.42553;313.18629;Offshore;6.42553;2;2023-03-10 15:00:00+00:00
1678464000;-3;6.42553;313.18629;Offshore;6.42553;2;2023-03-10 16:00:00+00:00
1678467600;-3;6.42553;313.18629;Offshore;6.42553;2;2023-03-10 17:00:00+00:00
1678471200;-3;2.88244;27.63839;Cross-shore;4.00263;2;2023-03-10 18:00:00+00:00
1678474800;-3;2.88244;27.63839;Cross-shore;4.00263;2;2023-03-10 19:00:00+00:00
1678478400;-3;2.88244;27.63839;Cross-shore;4.00263;2;2023-03-10 20:00:00+00:00
1678482000;-3;13.97198;57.32979;Cross-shore;14.4;0;2023-03-10 21:00:00+00:00
1678485600;-3;13.97198;57.32979;Cross-shore;14.4;0;2023-03-10 22:00:00+00:00
1678489200;-3;13.97198;57.32979;Cross-shore;14.4;0;2023-03-10 23:00:00+00:00
1678492800;-3;13.0487;16.29093;Offshore;15.87669;0;2023-03-11 00:00:00+00:00
1678496400;-3;13.0487;16.29093;Offshore;15.87669;0;2023-03-11 01:00:00+00:00
1678500000;-3;13.0487;16.29093;Offshore;15.87669;0;2023-03-11 02:00:00+00:00
1678503600;-3;8.92561;331.66468;Offshore;9.785;0;2023-03-11 03:00:00+00:00
1678507200;-3;8.92561;331.66468;Offshore;9.785;0;2023-03-11 04:00:00+00:00
1678510800;-3;8.92561;331.66468;Offshore;9.785;0;2023-03-11 05:00:00+00:00
1678514400;-3;4.15388;344.64863;Offshore;4.71151;2;2023-03-11 06:00:00+00:00
1678518000;-3;4.15388;344.64863;Offshore;4.71151;2;2023-03-11 07:00:00+00:00
1678521600;-3;4.15388;344.64863;Offshore;4.71151;2;2023-03-11 08:00:00+00:00
1678525200;-3;3.91762;197.31973;Onshore;3.91762;2;2023-03-11 09:00:00+00:00
1678528800;-3;3.91762;197.31973;Onshore;3.91762;2;2023-03-11 10:00:00+00:00
1678532400;-3;3.91762;197.31973;Onshore;3.91762;2;2023-03-11 11:00:00+00:00
1678536000;-3;10.04633;163.77293;Onshore;11.19988;0;2023-03-11 12:00:00+00:00
1678539600;-3;10.04633;163.77293;Onshore;11.19988;0;2023-03-11 13:00:00+00:00
1678543200;-3;10.04633;163.77293;Onshore;11.19988;0;2023-03-11 14:00:00+00:00
1678546800;-3;17.31054;152.50155;Onshore;18.43926;0;2023-03-11 15:00:00+00:00
1678550400;-3;17.31054;152.50155;Onshore;18.43926;0;2023-03-11 16:00:00+00:00
1678554000;-3;17.31054;152.50155;Onshore;18.43926;0;2023-03-11 17:00:00+00:00
1678557600;-3;23.08016;139.59887;Onshore;24.86514;0;2023-03-11 18:00:00+00:00
1678561200;-3;23.08016;139.59887;Onshore;24.86514;0;2023-03-11 19:00:00+00:00
1678564800;-3;23.08016;139.59887;Onshore;24.86514;0;2023-03-11 20:00:00+00:00
1678568400;-3;20.09793;132.93545;Onshore;24.4823;0;2023-03-11 21:00:00+00:00
1678572000;-3;20.09793;132.93545;Onshore;24.4823;0;2023-03-11 22:00:00+00:00
1678575600;-3;20.09793;132.93545;Onshore;24.4823;0;2023-03-11 23:00:00+00:00
1678579200;-3;20.54321;109.91749;Onshore;24.88279;0;2023-03-12 00:00:00+00:00
1678582800;-3;20.54321;109.91749;Onshore;24.88279;0;2023-03-12 01:00:00+00:00
1678586400;-3;20.54321;109.91749;Onshore;24.88279;0;2023-03-12 02:00:00+00:00
1678590000;-3;19.82197;84.06526;Onshore;24.1683;0;2023-03-12 03:00:00+00:00
1678593600;-3;19.82197;84.06526;Onshore;24.1683;0;2023-03-12 04:00:00+00:00
1678597200;-3;19.82197;84.06526;Onshore;24.1683;0;2023-03-12 05:00:00+00:00
1678600800;-3;16.33169;78.17455;Onshore;18.40737;0;2023-03-12 06:00:00+00:00
1678604400;-3;16.33169;78.17455;Onshore;18.40737;0;2023-03-12 07:00:00+00:00
1678608000;-3;16.33169;78.17455;Onshore;18.40737;0;2023-03-12 08:00:00+00:00
1678611600;-3;10.65303;81.30655;Onshore;11.54456;0;2023-03-12 09:00:00+00:00
1678615200;-3;10.65303;81.30655;Onshore;11.54456;0;2023-03-12 10:00:00+00:00
1678618800;-3;10.65303;81.30655;Onshore;11.54456;0;2023-03-12 11:00:00+00:00
1678622400;-3;13.3651;93.45362;Onshore;14.04628;0;2023-03-12 12:00:00+00:00
1678626000;-3;13.3651;93.45362;Onshore;14.04628;0;2023-03-12 13:00:00+00:00
1678629600;-3;13.3651;93.45362;Onshore;14.04628;0;2023-03-12 14:00:00+00:00
1678633200;-3;17.9175;96.85814;Onshore;21.24;0;2023-03-12 15:00:00+00:00
1678636800;-3;17.9175;96.85814;Onshore;21.24;0;2023-03-12 16:00:00+00:00
1678640400;-3;17.9175;96.85814;Onshore;21.24;0;2023-03-12 17:00:00+00:00
1678644000;-3;21.95293;95.88769;Onshore;22.69458;0;2023-03-12 18:00:00+00:00
1678647600;-3;21.95293;95.88769;Onshore;22.69458;0;2023-03-12 19:00:00+00:00
1678651200;-3;21.95293;95.88769;Onshore;22.69458;0;2023-03-12 20:00:00+00:00
1678654800;-3;25.20062;100.68065;Onshore;29.18077;0;2023-03-12 21:00:00+00:00
1678658400;-3;25.20062;100.68065;Onshore;29.18077;0;2023-03-12 22:00:00+00:00
1678662000;-3;25.20062;100.68065;Onshore;29.18077;0;2023-03-12 23:00:00+00:00
1678665600;-3;29.9338;89.25438;Onshore;34.92068;0;2023-03-13 00:00:00+00:00
1678669200;-3;29.9338;89.25438;Onshore;34.92068;0;2023-03-13 01:00:00+00:00
1678672800;-3;29.9338;89.25438;Onshore;34.92068;0;2023-03-13 02:00:00+00:00
1678676400;-3;29.99097;83.14588;Onshore;34.59034;0;2023-03-13 03:00:00+00:00
1678680000;-3;29.99097;83.14588;Onshore;34.59034;0;2023-03-13 04:00:00+00:00
1678683600;-3;29.99097;83.14588;Onshore;34.59034;0;2023-03-13 05:00:00+00:00
1678687200;-3;27.30849;66.78089;Cross-shore;30.6;0;2023-03-13 06:00:00+00:00
1678690800;-3;27.30849;66.78089;Cross-shore;30.6;0;2023-03-13 07:00:00+00:00
1678694400;-3;27.30849;66.78089;Cross-shore;30.6;0;2023-03-13 08:00:00+00:00
1678698000;-3;22.22061;63.94658;Cross-shore;25.58338;0;2023-03-13 09:00:00+00:00
1678701600;-3;22.22061;63.94658;Cross-shore;25.58338;0;2023-03-13 10:00:00+00:00
1678705200;-3;22.22061;63.94658;Cross-shore;25.58338;0;2023-03-13 11:00:00+00:00
1678708800;-3;18.9982;42.99875;Cross-shore;22.36528;0;2023-03-13 12:00:00+00:00
1678712400;-3;18.9982;42.99875;Cross-shore;22.36528;0;2023-03-13 13:00:00+00:00
1678716000;-3;18.9982;42.99875;Cross-shore;22.36528;0;2023-03-13 14:00:00+00:00
1678719600;-3;18.97252;45.23992;Cross-shore;22.03962;0;2023-03-13 15:00:00+00:00
1678723200;-3;18.97252;45.23992;Cross-shore;22.03962;0;2023-03-13 16:00:00+00:00
1678726800;-3;18.97252;45.23992;Cross-shore;22.03962;0;2023-03-13 17:00:00+00:00
1678730400;-3;21.34627;47.73125;Cross-shore;21.96925;0;2023-03-13 18:00:00+00:00
1678734000;-3;21.34627;47.73125;Cross-shore;21.96925;0;2023-03-13 19:00:00+00:00
1678737600;-3;21.34627;47.73125;Cross-shore;21.96925;0;2023-03-13 20:00:00+00:00
1678741200;-3;18.58511;57.79298;Cross-shore;20.17664;0;2023-03-13 21:00:00+00:00
1678744800;-3;18.58511;57.79298;Cross-shore;20.17664;0;2023-03-13 22:00:00+00:00
1678748400;-3;18.58511;57.79298;Cross-shore;20.17664;0;2023-03-13 23:00:00+00:00
1678752000;-3;20.1317;59.85687;Cross-shore;24.15877;0;2023-03-14 00:00:00+00:00
1678755600;-3;20.1317;59.85687;Cross-shore;24.15877;0;2023-03-14 01:00:00+00:00
1678759200;-3;20.1317;59.85687;Cross-shore;24.15877;0;2023-03-14 02:00:00+00:00
1678762800;-3;24.0054;50.4704;Cross-shore;28.46739;0;2023-03-14 03:00:00+00:00
1678766400;-3;24.0054;50.4704;Cross-shore;28.46739;0;2023-03-14 04:00:00+00:00
1678770000;-3;24.0054;50.4704;Cross-shore;28.46739;0;2023-03-14 05:00:00+00:00
1678773600;-3;26.98143;44.84451;Cross-shore;30.96183;0;2023-03-14 06:00:00+00:00
1678777200;-3;26.98143;44.84451;Cross-shore;30.96183;0;2023-03-14 07:00:00+00:00
1678780800;-3;26.98143;44.84451;Cross-shore;30.96183;0;2023-03-14 08:00:00+00:00
1678784400;-3;22.54385;21.17946;Cross-shore;26.28;0;2023-03-14 09:00:00+00:00
1678788000;-3;22.54385;21.17946;Cross-shore;26.28;0;2023-03-14 10:00:00+00:00
1678791600;-3;22.54385;21.17946;Cross-shore;26.28;0;2023-03-14 11:00:00+00:00
1678795200;-3;21.67078;27.6124;Cross-shore;24.94197;0;2023-03-14 12:00:00+00:00
1678798800;-3;21.67078;27.6124;Cross-shore;24.94197;0;2023-03-14 13:00:00+00:00
1678802400;-3;21.67078;27.6124;Cross-shore;24.94197;0;2023-03-14 14:00:00+00:00
1678806000;-3;16.85873;35.85538;Cross-shore;19.47495;0;2023-03-14 15:00:00+00:00
1678809600;-3;16.85873;35.85538;Cross-shore;19.47495;0;2023-03-14 16:00:00+00:00
1678813200;-3;16.85873;35.85538;Cross-shore;19.47495;0;2023-03-14 17:00:00+00:00
1678816800;-3;18.92981;53.02478;Cross-shore;21.24274;0;2023-03-14 18:00:00+00:00
1678820400;-3;18.92981;53.02478;Cross-shore;21.24274;0;2023-03-14 19:00:00+00:00
1678824000;-3;18.92981;53.02478;Cross-shore;21.24274;0;2023-03-14 20:00:00+00:00
1678827600;-3;23.53465;55.45595;Cross-shore;25.93894;0;2023-03-14 21:00:00+00:00
1678831200;-3;23.53465;55.45595;Cross-shore;25.93894;0;2023-03-14 22:00:00+00:00
1678834800;-3;23.53465;55.45595;Cross-shore;25.93894;0;2023-03-14 23:00:00+00:00
1678838400;-3;33.4548;53.6864;Cross-shore;37.80467;0;2023-03-15 00:00:00+00:00
1678842000;-3;33.4548;53.6864;Cross-shore;37.80467;0;2023-03-15 01:00:00+00:00
1678845600;-3;33.4548;53.6864;Cross-shore;37.80467;0;2023-03-15 02:00:00+00:00
1678849200;-3;34.21335;46.57108;Cross-shore;39.999;0;2023-03-15 03:00:00+00:00
1678852800;-3;34.21335;46.57108;Cross-shore;39.999;0;2023-03-15 04:00:00+00:00
1678856400;-3;34.21335;46.57108;Cross-shore;39.999;0;2023-03-15 05:00:00+00:00
1678860000;-3;30.21288;43.6475;Cross-shore;35.66052;0;2023-03-15 06:00:00+00:00
1678863600;-3;30.21288;43.6475;Cross-shore;35.66052;0;2023-03-15 07:00:00+00:00
1678867200;-3;30.21288;43.6475;Cross-shore;35.66052;0;2023-03-15 08:00:00+00:00
1678870800;-3;27.58022;39.13167;Cross-shore;31.32;0;2023-03-15 09:00:00+00:00
1678874400;-3;27.58022;39.13167;Cross-shore;31.32;0;2023-03-15 10:00:00+00:00
1678878000;-3;27.58022;39.13167;Cross-shore;31.32;0;2023-03-15 11:00:00+00:00
1678881600;-3;23.53069;36.22136;Cross-shore;27.36;0;2023-03-15 12:00:00+00:00
1678885200;-3;23.53069;36.22136;Cross-shore;27.36;0;2023-03-15 13:00:00+00:00
1678888800;-3;23.53069;36.22136;Cross-shore;27.36;0;2023-03-15 14:00:00+00:00
1678892400;-3;22.62866;42.96646;Cross-shore;25.68788;0;2023-03-15 15:00:00+00:00
1678896000;-3;22.62866;42.96646;Cross-shore;25.68788;0;2023-03-15 16:00:00+00:00
1678899600;-3;22.62866;42.96646;Cross-shore;25.68788;0;2023-03-15 17:00:00+00:00
1678903200;-3;25.97728;55.65373;Cross-shore;27.02341;0;2023-03-15 18:00:00+00:00
1678906800;-3;25.97728;55.65373;Cross-shore;27.02341;0;2023-03-15 19:00:00+00:00
1678910400;-3;25.97728;55.65373;Cross-shore;27.02341;0;2023-03-15 20:00:00+00:00
1678914000;-3;23.52434;67.0184;Cross-shore;24.48784;0;2023-03-15 21:00:00+00:00
1678917600;-3;23.52434;67.0184;Cross-shore;24.48784;0;2023-03-15 22:00:00+00:00
1678921200;-3;23.52434;67.0184;Cross-shore;24.48784;0;2023-03-15 23:00:00+00:00
1678924800;-3;22.8685;72.24594;Onshore;24.12355;0;2023-03-16 00:00:00+00:00
1678928400;-3;22.8685;72.24594;Onshore;24.12355;0;2023-03-16 01:00:00+00:00
1678932000;-3;22.8685;72.24594;Onshore;24.12355;0;2023-03-16 02:00:00+00:00
1678935600;-3;16.00944;71.15075;Onshore;17.32888;0;2023-03-16 03:00:00+00:00
1678939200;-3;16.00944;71.15075;Onshore;17.32888;0;2023-03-16 04:00:00+00:00
1678942800;-3;16.00944;71.15075;Onshore;17.32888;0;2023-03-16 05:00:00+00:00
1678946400;-3;8.69814;53.58922;Cross-shore;8.69814;0;2023-03-16 06:00:00+00:00
1678950000;-3;8.69814;53.58922;Cross-shore;8.69814;0;2023-03-16 07:00:00+00:00
1678953600;-3;8.69814;53.58922;Cross-shore;8.69814;0;2023-03-16 08:00:00+00:00
1678957200;-3;13.56894;35.15104;Cross-shore;15.12;0;2023-03-16 09:00:00+00:00
1678960800;-3;13.56894;35.15104;Cross-shore;15.12;0;2023-03-16 10:00:00+00:00
1678964400;-3;13.56894;35.15104;Cross-shore;15.12;0;2023-03-16 11:00:00+00:00
1678968000;-3;21.70274;23.83529;Cross-shore;23.06131;0;2023-03-16 12:00:00+00:00
1678971600;-3;21.70274;23.83529;Cross-shore;23.06131;0;2023-03-16 13:00:00+00:00
1678975200;-3;21.70274;23.83529;Cross-shore;23.06131;0;2023-03-16 14:00:00+00:00
1678978800;-3;21.56732;16.12704;Offshore;23.78941;0;2023-03-16 15:00:00+00:00
1678982400;-3;21.56732;16.12704;Offshore;23.78941;0;2023-03-16 16:00:00+00:00
1678986000;-3;21.56732;16.12704;Offshore;23.78941;0;2023-03-16 17:00:00+00:00
1678989600;-3;21.52355;34.72383;Cross-shore;23.44308;0;2023-03-16 18:00:00+00:00
1678993200;-3;21.52355;34.72383;Cross-shore;23.44308;0;2023-03-16 19:00:00+00:00
1678996800;-3;21.52355;34.72383;Cross-shore;23.44308;0;2023-03-16 20:00:00+00:00
1679000400;-3;22.29051;36.3196;Cross-shore;26.29384;0;2023-03-16 21:00:00+00:00
1679004000;-3;22.29051;36.3196;Cross-shore;26.29384;0;2023-03-16 22:00:00+00:00
1679007600;-3;22.29051;36.3196;Cross-shore;26.29384;0;2023-03-16 23:00:00+00:00
1679011200;-3;29.58946;33.28023;Cross-shore;32.4;0;2023-03-17 00:00:00+00:00
1679014800;-3;29.58946;33.28023;Cross-shore;32.4;0;2023-03-17 01:00:00+00:00
1679018400;-3;29.58946;33.28023;Cross-shore;32.4;0;2023-03-17 02:00:00+00:00
